"COMMERCE, DEPARTMENT OF","Commerce",,
"VETERAN - HOUSING","Military","Housing and Property",
"UNIVERSITY OF WISCONSIN - STUDENT LIFE","Education",,
"UNIVERSITY OF WISCONSIN - SCHOOL OF MEDICINE AND PUBLIC HEALTH","Education",,
"UNIVERSITY OF WISCONSIN - BUILDING","Education",,
"TRAFFIC OFFICER","Transportation",,
"TOWN - FINANCE","Municipal and County Issues",,
"SYMBOLS, STATE","Other",,
"ROAD - COUNTY","Transportation",,
"REDISTRICTING","Education",,
"PUBLIC RECORD","Public Services",,
"PSYCHOLOGY","Health",,
"PESTS","Agriculture and Food",,
"PARK","Public Services",,
"OPEN MEETING (GOVERNMENTAL)","Legislative Affairs",,
"MUSEUM","Public Services",,
"MUNICIPALITY - OFFICERS","Municipal and County Issues",,
"MENTAL RETARDATION","Health",,
"MEDICAL EDUCATION","Health","Education",
"LIMITATION OF ACTION","Legal Issues",,
"LIEUTENANT GOVERNOR","Executive Branch",,
"LIBRARIES","Public Services",,
"LAW ENFORCEMENT STANDARDS BOARD","Legal Issues",,
"KINDERGARTEN","Education",,
"JEFFERSON COUNTY","Municipal and County Issues",,
"INCOME TAX - REFUND","Budget, Spending, and Taxes",,
"GOVERNOR - LEGISLATION BY REQUEST OF","Executive Branch","Legislative Affairs",
"GARAGE","Transportation",,
"FOOD STAMP PLAN","Welfare and Poverty",,
"EMPLOYMENT BUREAU","Labor and Employment",,
"EAU CLAIRE, CITY OF","Municipal and County Issues",,
"DEATH BENEFIT","Legal Issues",,
"DAIRY PRODUCT","Agriculture and Food",,
"COUNTY - TAXATION","Municipal and County Issues","Budget, Spending, and Taxes",
"CONSTITUTION, UNITED STATES","Federal, State, and Local Relations",,
"CIVIL DEFENSE","Military",,
"CHIPPEWA COUNTY","Municipal and County Issues",,
"CAPITAL GAINS TAX","Budget, Spending, and Taxes",,
"BLUE BOOK","Transportation",,
"WETLAND","Environmental",,
"WELLS","Environmental",,
"WAUSHARA COUNTY","Municipal and County Issues",,
"WAUKESHA COUNTY","Municipal and County Issues",,
"WAGE","Labor and Employment",,
"VOTING MACHINE","Campaign Finance and Election Issues",,
"VETERANS TRUST FUND","Military",,
"VENEREAL DISEASE","Health",,
"UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY","Health","Education",
"UNIVERSITY OF WISCONSIN - MILWAUKEE","Education",,
"UNIVERSITY OF WISCONSIN - LA CROSSE","Education",,
"UNIVERSITY OF WISCONSIN - FACULTY","Education","Labor and Employment",
"UNITED STATES - NAVY","Military",,
"TRESPASS","Legal Issues",,
"TREASURER - STATE","State Agencies",,
"THEATER","Recreation",,
"TEXTBOOK","Education",,
"TARIFF","Commerce",,
"SURVEYING AND SURVEYORS","Other",,
"SUBPOENA","Legal Issues",,
"STATE RIGHTS","Federal, State, and Local Relations",,
"STATE CAPITOL","Legislative Affairs",,
"SERVICE OF PROCESS AND PAPERS","Legal Issues",,
"SECURITIES - REGULATION","Commerce",,
"SCHOOL - SUPPLIES","Education",,
"SCHOOL - LUNCH","Education","Agriculture and Food",
"SCHOOL - DISCIPLINE","Education",,
"ROAD - MACHINERY","Transportation",,
"RETIREMENT - PROTECTIVE SERVICE","Senior Issues","Labor and Employment",
"RAILROAD","Transportation",,
"PUBLIC WELFARE","Public Services",,
"PUBLIC LANDS, BOARD OF COMMISSIONERS OF","Public Services",,
"PUBLIC EMPLOYEE - SALARY","Public Services","Labor and Employment",
"POSTAGE AND POSTAL SERVICE","Public Services",,
"PODIATRY","Health",,
"PLUMBER","Other",,
"MUNICIPALITY - ANNEXATION","Municipal and County Issues",,
"MILITARY PROPERTY","Military",,
"MARSHFIELD, CITY OF","Municipal and County Issues",,
"LEGISLATURE - MEMBER - COMPENSATION","Legislative Affairs",,
"KENOSHA, CITY OF","Municipal and County Issues",,
"IRON COUNTY","Municipal and County Issues",,
"INSURANCE - STATE","Insurance",,
"INCOME TAX - RATE","Budget, Spending, and Taxes",,
"HOUSE OF CORRECTION","Other",,
"HOMESTEAD - EXEMPTION","Housing and Property",,
"FISH AND GAME WARDEN","Animal Rights and Wildlife Issues","Recreation",
"FISH AND FISHING - COMMERCIAL","Animal Rights and Wildlife Issues","Commerce",
"ETHICS","Legal Issues",,
"ELECTRIC APPLIANCE","Other",,
"EDUCATIONAL APPROVAL BOARD","Education",,
"EAU CLAIRE COUNTY","Municipal and County Issues",,
"EARNED RELEASE REVIEW COMMISSION","Crime",,
"DISCRIMINATION IN HOUSING","Housing and Property","Civil Liberties and Civil Rights",
"DEBT AND DEBTORS","Business and Consumers",,
"DEAF AND HEARING IMPAIRED","Health",,
"DAIRY PRODUCT - REGULATION","Agriculture and Food",,
"COURT - CLERK","Judiciary",,
"CONTRIBUTORY NEGLIGENCE","Legal Issues",,
"CIVIL SERVICE","Public Services",,
"CIGARETTE - TAXATION","Budget, Spending, and Taxes",,
"CHIROPRACTIC","Health",,
"CHILD ABUSE AND NEGLECT PREVENTION BOARD","Family and Children Issues","Crime",
"BONDS","Commerce",,
"BLIND AND VISUALLY IMPAIRED","Health",,
"BILLBOARD","Commerce",,
"BAYFIELD COUNTY","Municipal and County Issues",,
"ALCOHOLISM","Health",,
"ALCOHOL BEVERAGE - TAXATION","Budget, Spending, and Taxes",,
"ALCOHOL BEVERAGE - SALE TO MINORS","Legal Issues",,
"AIRPORT","Transportation",,
"AID TO FAMILIES WITH DEPENDENT CHILDREN","Family and Children Issues","Welfare and Poverty",
"AGRICULTURAL CREDIT","Agriculture and Food",,
"ADJUTANT GENERAL","Other",,
"ADAMS COUNTY","Municipal and County Issues",,
"WAREHOUSE","Business and Consumers",,
"WALWORTH COUNTY","Municipal and County Issues",,
"VILLAGE - OFFICERS","Other",,
"VILLAGE - FINANCE","Other",,
"UNIVERSITY OF WISCONSIN - COLLEGE OF AGRICULTURAL AND LIFE SCIENCES","Education","Agriculture and Food",
"UNEMPLOYMENT","Labor and Employment",,
"TEACHER - CONTRACT","Education","Labor and Employment",
"STATE EMPLOYMENT RELATIONS, OFFICE OF","State Agencies","Labor and Employment",
"SHORELAND ZONING","Environmental",,
"SHEBOYGAN, CITY OF","Municipal and County Issues",,
"SECRETARY OF STATE","State Agencies",,
"SCHOOL - ATTENDANCE - COMPULSORY","Education",,
"RUSK COUNTY","Municipal and County Issues",,
"REAL PROPERTY - AGENT","Housing and Property",,
"RAILROADS - COMMISSIONER, OFFICE OF","Transportation",,
"PUBLIC EMPLOYEE - VACATIONS","Labor and Employment","Public Services",
"PUBLIC EMPLOYEE - TRAVEL PROVISIONS","Public Services",,
"PUBLIC DOCUMENT","Public Services",,
"PLANTS","Agriculture and Food","Environmental",
"OUTAGAMIE COUNTY","Municipal and County Issues",,
"NUISANCE","Other",,
"NELSON, GAYLORD","Other",,
"MOBILE HOME","Housing and Property",,
"MEDICAL COLLEGE OF WISCONSIN, INC.","Education","Health",
"MARINETTE COUNTY","Municipal and County Issues",,
"LOTTERY","Gambling and Gaming",,
"LEGISLATURE - RULES - SENATE","Legislative Affairs",,
"LA CROSSE COUNTY","Municipal and County Issues",,
"JUDGE - CIRCUIT COURT","Judiciary",,
"INSURANCE - LIFE AND ACCIDENT","Insurance",,
"HEARINGS AND APPEALS, DIVISION OF","Legal Issues",,
"GRANT COUNTY","Municipal and County Issues",,
"GAME BIRD","Animal Rights and Wildlife Issues",,
"FOND DU LAC COUNTY","Municipal and County Issues",,
"FAIR","Recreation",,
"ESTATE OF DECEASED PERSON","Legal Issues",,
"ELECTIONS - CONTESTED ELECTIONS","Campaign Finance and Election Issues",,
"DISCRIMINATION IN EDUCATION","Education","Civil Liberties and Civil Rights",
"CRIME AND CRIMINALS - HOMICIDE OR MURDER","Crime",,
"COURT - TRAFFIC","Transportation",,
"CITIZENSHIP","Legal Issues",,
"CEMETERY","Other",,
"BIRTH CONTROL","Reproductive Issues",,
"BEVERAGE","Agriculture and Food",,
"AUCTION","Commerce",,
"ASHLAND COUNTY","Municipal and County Issues",,
"AGRICULTURAL EDUCATION","Agriculture and Food","Education",
"ADVERTISEMENT - FRAUDULENT","Commerce",,
"YOUTH CONSERVATION PROGRAMS","Family and Children Issues",,
"YOUNG, REBECCA CONRAD","Other",,
"WITNESS","Legal Issues",,
"WHITEWATER, CITY OF","Municipal and County Issues",,
"WAUKESHA, CITY OF","Municipal and County Issues",,
"WASHINGTON COUNTY","Municipal and County Issues",,
"VILLAGE - ELECTIONS","Campaign Finance and Election Issues",,
"VENDING MACHINE","Commerce",,
"UNIVERSITY OF WISCONSIN - SUPERIOR","Education",,
"UNIVERSITY OF WISCONSIN - PARKSIDE","Education",,
"UNIVERSITY OF WISCONSIN - OSHKOSH","Education",,
"UNITED STATES - MARINE CORPS","Military",,
"UNITED STATES - INTERNAL REVENUE SERVICE","Federal, State, and Local Relations","Budget, Spending, and Taxes",
"UNITED STATES - ENVIRONMENTAL PROTECTION AGENCY","Federal, State, and Local Relations","Environmental",
"UNITED STATES - DEFENSE, DEPARTMENT OF","Federal, State, and Local Relations","Military",
"TREMPEALEAU COUNTY","Municipal and County Issues",,
"TRANSPORTATION PROJECTS COMMISSION","Transportation",,
"TRANSPLANT","Health",,
"TRAFFIC SAFETY","Transportation",,
"TOWN - ELECTIONS","Campaign Finance and Election Issues",,
"TOWN - BOARD","Other",,
"THOMPSON, TOMMY G.","Other",,
"THOMPSON, DANIEL JAMES","Other",,
"TEACHER - SALARY","Education","Labor and Employment",
"TAYLOR COUNTY","Municipal and County Issues",,
"TAXATION","Budget, Spending, and Taxes",,
"STATE PRINTING","Other",,
"STANLEY, CITY OF","Municipal and County Issues",,
"ST. CROIX COUNTY","Municipal and County Issues",,
"SOIL AND SOIL CONSERVATION","Environmental",,
"SMALL CLAIMS COURT","Judiciary",,
"SKILES, JEFF","Other",,
"SIMPSON-ROBINSON, JEANNETTA","Other",,
"SIKORSKI, CLINT A.","Other",,
"SHEBOYGAN COUNTY","Municipal and County Issues",,
"SEAGER, RUSSELL","Other",,
"SCHOOL - BONDS","Education",,
"SAUK COUNTY","Municipal and County Issues",,
"REYNOLDS, JOHN W.","Other",,
"RELIGION AND SOCIETY","Social Issues",,
"RECODIFICATION","Other",,
"RECIPROCITY","Other",,
"RADIATION","Health",,
"PUBLIC OFFICERS - SALARY","Labor and Employment","Public Services",
"PRESIDENTIAL ELECTORS","Campaign Finance and Election Issues",,
"PORTAGE COUNTY","Municipal and County Issues",,
"POLK COUNTY","Municipal and County Issues",,
"PARK - COUNTY","Municipal and County Issues",,
"OPTOMETRY","Health",,
"ONEIDA COUNTY","Municipal and County Issues",,
"OBSCENITY","Other",,
"NOTARY PUBLIC","Legal Issues",,
"NASEMAN, BRIAN K.","Other",,
"MUIR, JOHN","Other",,
"MOTOR VEHICLE - PUBLICLY-OWNED","Transportation",,
"MONROE COUNTY","Municipal and County Issues",,
"MINERAL RIGHTS","Environmental","Business and Consumers",
"MILWAUKEE BREWERS","Recreation",,
"MILWAUKEE - CITY COUNCIL","Municipal and County Issues",,
"MILITARY TRAINING","Military",,
"MEDAL OF HONOR","Other",,
"MCNULTY, MARY ANNE","Other",,
"LINCOLN COUNTY","Municipal and County Issues",,
"LEGISLATURE - RULES - JOINT","Legislative Affairs",,
"LEGISLATURE - LEGISLATIVE ORGANIZATION, JOINT COMMITTEE ON","Legislative Affairs",,
"LEGISLATURE - EMPLOYEE","Legislative Affairs",,
"LEGISLATURE - AUDIT COMMITTEE, JOINT LEGISLATIVE","Legislative Affairs",,
"LANGLADE COUNTY","Municipal and County Issues",,
"LAND AND WATER CONSERVATION BOARD","Environmental",,
"LA FOLLETTE, ROBERT M., SR.","Other",,
"LA CROSSE, CITY OF","Municipal and County Issues",,
"KRUEGER, AMY S.","Other",,
"JUDGE - APPELLATE COURT","Judiciary",,
"INSURANCE - FRATERNAL","Insurance",,
"INCOME TAX - DELINQUENT","Budget, Spending, and Taxes",,
"IMMIGRATION","Legal Issues",,
"HYGIENE LABORATORY","Health","Science and Medical Research",
"HORSES","Animal Rights and Wildlife Issues",,
"HEALTH AND EDUCATIONAL FACILITIES AUTHORITY, WISCONSIN","Health",,
"HARDIE, ANTHONY D.","Other",,
"GREEN BAY, CITY OF","Municipal and County Issues",,
"GREAT LAKES INDIAN FISH AND WILDLIFE COMMISSION","Animal Rights and Wildlife Issues",,
"GRAIN MARKETING","Agriculture and Food",,
"GEOFFRION, BLAKE","Other",,
"FUNERAL AND FUNERAL DIRECTOR","Other",,
"FREEDOM OF SPEECH AND PRESS","Civil Liberties and Civil Rights",,
"FRANCHISE","Commerce",,
"FOOD PRESERVATION","Agriculture and Food",,
"FISH AND FISHING - ROUGH FISH","Agriculture and Food","Animal Rights and Wildlife Issues",
"FIRE","Other",,
"FIDUCIARIES","Commerce",,
"FARLEY, LINDA","Other",,
"EXTRAORDINARY SESSION, 2009 - DECEMBER","Legislative Affairs",,
"ESTATE TAX","Legal Issues",,
"EPILEPSY","Health",,
"ELECTIONS - ADVERTISING","Campaign Finance and Election Issues",,
"EASEMENT","Housing and Property",,
"DUNN COUNTY","Municipal and County Issues",,
"DREES, STEVEN","Other",,
"DOUGLAS COUNTY","Municipal and County Issues",,
"DOOR COUNTY","Municipal and County Issues",,
"DOLAN, ARCHBISHOP TIMOTHY MICHAEL","Other",,
"CREDIT UNIONS, OFFICE OF","Commerce",,
"CREDIT UNION","Commerce",,
"COURT - COMMISSIONER","Judiciary",,
"COUNTY - ELECTIONS","Campaign Finance and Election Issues","Municipal and County Issues",
"COSMETOLOGY","Other",,
"COPEN, LEE AND LYNN","Other",,
"CONSTABLE","Public Services",,
"COLUMBIA COUNTY","Municipal and County Issues",,
"CHRISTOFFERSON, STEVEN J.","Other",,
"CHIPPEWA FALLS, CITY OF","Municipal and County Issues",,
"CHECKS","Commerce",,
"CENSUS","Public Services",,
"CALUMET COUNTY","Municipal and County Issues",,
"BURNETT COUNTY","Municipal and County Issues",,
"BUFFALO COUNTY","Municipal and County Issues",,
"BEES","Agriculture and Food",,
"BARRON COUNTY","Municipal and County Issues",,
"BARBER","Other",,
"ASSEMBLY, UNLAWFUL","Legal Issues",,
"ANIMAL - DISEASE","Animal Rights and Wildlife Issues","Health",
"ALCOHOL BEVERAGE","Legal Issues",,
"AGING AND LONG-TERM CARE, BOARD ON","Senior Issues","Health",
"AGE AND EMPLOYMENT","Senior Issues","Labor and Employment",
"WYCKLENDT, RICHARD J., III","Other",,
"WORLD DAIRY CENTER AUTHORITY","Agriculture and Food",,
"WOOD, JEFFREY","Other",,
"WISE, TERRY","Other",,
"WILLS","Legal Issues",,
"WHITESEL, RUSS","Other",,
"WEIGHTS AND MEASURES","Other",,
"WEDEMEYER, JUDGE TED E., JR.","Other",,
"WASHBURN COUNTY","Municipal and County Issues",,
"VROOMAN, JEREMY DALE","Other",,
"VOLK, JOHN A.","Other",,
"VILLAGE - TAXATION","Budget, Spending, and Taxes",,
"VILAS COUNTY","Municipal and County Issues",,
"VETERAN - PENSION","Military","Labor and Employment",
"VERNON COUNTY","Municipal and County Issues",,
"URBAN, FRANK H.","Other",,
"UNIVERSITY OF WISCONSIN - WHITEWATER","Education",,
"UNIVERSITY OF WISCONSIN - TWO YEAR CAMPUS","Education",,
"UNIVERSITY OF WISCONSIN - STOUT","Education",,
"UNIVERSITY OF WISCONSIN - RIVER FALLS","Education",,
"UNIVERSITY OF WISCONSIN - LAW SCHOOL","Education",,
"UNIVERSITY OF WISCONSIN - GREEN BAY","Education",,
"UNIVERSITY OF WISCONSIN - EAU CLAIRE","Education",,
"UNITED STATES - SUPREME COURT","Federal, State, and Local Relations","Judiciary",
"UNITED STATES - INTERIOR DEPARTMENT","Federal, State, and Local Relations","Environmental",
"UNITED STATES - FOOD AND DRUG ADMINISTRATION","Federal, State, and Local Relations","Agriculture and Food","Health"
"UNITED STATES - FEDERAL HIGHWAY ADMINISTRATION","Federal, State, and Local Relations","Transportation",
"UNITED STATES - ENERGY DEPARTMENT","Federal, State, and Local Relations","Energy",
"TURTLE LAKE, VILLAGE OF","Municipal and County Issues",,
"TRADEWELL, TOMMY T.","Other",,
"TOWN - TAXATION","Budget, Spending, and Taxes",,
"TOWN - MEETING","Municipal and County Issues",,
"TAXI","Transportation",,
"TAX APPEALS COMMISSION","Budget, Spending, and Taxes",,
"SUNDAY OBSERVANCE","Social Issues",,
"STOWER, REV. PHARIS HARVEY, JR.","Other",,
"STOLZENBERG, JOHN","Other",,
"STILLMUNKES, INC.","Other",,
"STEPHAN, EDWIN C.","Other",,
"STEINHILBER, JOHN D.","Other",,
"STATUTES","Legislative Affairs",,
"STATE FAIR PARK BOARD","Recreation",,
"STANLEY, JOHN","Other",,
"SOBOTTA, ERNEST PAUL","Other",,
"SHETLER, HARRIET","Other",,
"SENTENCING COMMISSION","Crime",,
"SEFFERN, STUART","Other",,
"SEED","Agriculture and Food",,
"SECURITIES, DIVISION OF","Commerce",,
"SECURITIES - COMMISSIONER, OFFICE OF","Commerce",,
"SCHNEIDER, DONALD J.","Other",,
"SAWYER COUNTY","Municipal and County Issues",,
"RUUD, NIKKO","Other",,
"RODRIGUEZ, FRANCISCO","Other",,
"ROBINSON, SANDE","Other",,
"RICHLAND COUNTY","Municipal and County Issues",,
"RENDERING PLANT","Other",,
"REFUGEES","Other",,
"RACING","Recreation",,
"PUBLIC UTILITY - TAXATION","Public Services","Budget, Spending, and Taxes",
"PUBLIC LAND - SALE","Public Services",,
"PROBATE CODE AND COURT PROCEDURE","Crime",,
"PRICE COUNTY","Municipal and County Issues",,
"POULTRY","Agriculture and Food",,
"PARDON","Crime",,
"OZAUKEE COUNTY","Municipal and County Issues",,
"OSHKOSH, CITY OF","Municipal and County Issues",,
"OPICKA, DEAN","Other",,
"OLSON, RUSSELL A.","Other",,
"MYHRA, NORMAN L.","Other",,
"MUNICIPALITY - INCORPORATION","Municipal and County Issues",,
"MUELLER, NICKOLAS A.","Other",,
"MOTORCYCLE - TAXATION OR REGISTRATION","Transportation",,
"MOPED","Transportation",,
"MINE AND MINING","Commerce",,
"MILWAUKEE COUNTY  - CIRCUIT COURT","Municipal and County Issues","Judiciary",
"MILWAUKEE - SEWERAGE","Municipal and County Issues","Public Services",
"MILWAUKEE - POLICE","Municipal and County Issues","Public Services",
"MILLER, MARJORIE CALVINS LEEPER","Other",,
"MILLER, JIM","Other",,
"MIGRANT LABOR","Labor and Employment","Civil Liberties and Civil Rights",
"METZNER, CARROLL E.","Other",,
"METTNER, JOSEPH P.","Other",,
"MERKT, JOHN L.","Other",,
"MENOMINEE COUNTY","Municipal and County Issues",,
"MEMORIAL TO CONGRESS","Resolutions",,
"MEINERT, JACOB ALEXANDER","Other",,
"MCNEAL, JEREL","Other",,
"MCCANN, JAMES A.","Other",,
"MARQUETTE DENTAL SCHOOL","Health","Education",
"MARQUETTE COUNTY","Municipal and County Issues",,
"MARATHON COUNTY","Municipal and County Issues",,
"MANDERS-MANDLI, VERNA","Other",,
"LOWER WISCONSIN STATE RIVERWAY BOARD","Transportation",,
"LOISELLE, DEBBIE","Other",,
"LIE DETECTOR","Legal Issues",,
"LEOPOLD, ALDO","Other",,
"LEGISLATURE - EMPLOYMENT RELATIONS, JOINT COMMITTEE ON","Legislative Affairs","Labor and Employment",
"LEGISLATIVE TECHNOLOGY SERVICES BUREAU","Legislative Affairs","Technology and Communication",
"LEGAL AID","Legal Issues",,
"LAWTON, BARBARA","Other",,
"KUZEL, RUDY JOHN","Other",,
"KLECZKA, JEROME J.","Other",,
"KIEL, CITY OF","Municipal and County Issues",,
"KENNEDY, SEN. EDWARD MOORE","Other",,
"KELLNER, MARY AND TED","Other",,
"KAPPEL, JONATHAN","Other",,
"KACZYNSKI, LECH","Other",,
"JUNKYARD","Other",,
"JUNEAU COUNTY","Municipal and County Issues",,
"JUDICIAL COUNCIL","Judiciary",,
"JOHNSON, JAY W.","Other",,
"JACKSON COUNTY","Municipal and County Issues",,
"IRELAND, WALTER J.","Other",,
"IOWA COUNTY","Municipal and County Issues",,
"INTERSTATE COMMERCE","Commerce","Federal, State, and Local Relations",
"INFLATION","Commerce",,
"HOUGHTON, RALPH","Other",,
"HOMESTEAD CREDIT","Housing and Property",,
"HOARD, WILLIAM D.","Other",,
"HASSETT, PAUL E.","Other",,
"HARPOLE, REUBEN K., JR.","Other",,
"HARBOR","Transportation",,
"HAMILTON, VELMA FERN BELL","Other",,
"HAASE, ROBERT D.","Other",,
"GREEN COUNTY","Municipal and County Issues",,
"GOVERNOR - CABINET","Executive Branch",,
"GOODMAN, ROBERT D.","Other",,
"GOOD SAMARITAN","Other",,
"GARRITY, MICHAEL S.","Other",,
"GARNISHMENT","Other",,
"FUR FARM","Animal Rights and Wildlife Issues",,
"FOND DU LAC, CITY OF","Municipal and County Issues",,
"FLOOD PLAIN ZONING","Environmental",,
"FIREWORKS","Recreation",,
"FENCES","Other",,
"FARMER","Agriculture and Food",,
"EXECUTIVE OFFICE","Executive Branch",,
"ENVIRONMENTAL EDUCATION BOARD","Environmental","Education",
"ENGLISH LANGUAGE","Education",,
"ELLIS, KRYSTAL","Other",,
"ELECTRICIAN","Other",,
"EDUCATIONAL SERVICE AGENCY, COOPERATIVE","Education",,
"DYKE, DON","Other",,
"DATA PROCESSING - PRIVACY ISSUES","Legal Issues",,
"CRAWFORD COUNTY","Municipal and County Issues",,
"COUNTY - HIGHWAY DEPARTMENT","Transportation","Municipal and County Issues",
"CORONER","Other",,
"CORNELL, REV. ROBERT J.","Other",,
"CONSTITUTION, WISCONSIN","Legislative Affairs",,
"CONSERVATION CONGRESS","Other",,
"COMMUNISM","Other",,
"CLARK COUNTY","Municipal and County Issues",,
"CIVIL RIGHT","Civil Liberties and Civil Rights",,
"CIGARETTE","Other",,
"CERTIFIED PUBLIC ACCOUNTANT","Business and Consumers",,
"CATS","Animal Rights and Wildlife Issues",,
"BURMASTER, ELIZABETH","Other",,
"BUECHEL, ALLEN J.","Other",,
"BONDS - COUNTY","Commerce","Municipal and County Issues",
"BOAT - TAXATION OR REGISTRATION","Transportation",,
"BINGO","Recreation",,
"BESSLER, ERWIN","Other",,
"BENEVOLENT ASSOCIATION","Other",,
"BARRETT, TOM","Other",,
"BANKRUPTCY","Business and Consumers",,
"BANK - LOANS","Commerce",,
"BANK","Commerce",,
"AMBROSE, STEPHEN","Other",,
"ALSWAGER, JESSE T.","Other",,
"ALLY, AKBAR","Other",,
"ADMINISTRATIVE PROCEDURE","Other",,
"ADAMS, RYAN C.","Other",,
